Time,X,Y,P
0,0.200778926938514,0.444093241361774,0.024
0.004,0.200778926938514,0.444093241361774,0.077
0.004,0.200778926938514,0.444093241361774,0.077
0.02,0.184716612783433,0.476217869671936,0.237
0.036,0.184716612783433,0.486926079108657,0.44
0.065,0.168654298628354,0.486926079108657,0.606
0.071,0.168654298628354,0.476217869671936,0.626
0.086,0.168654298628354,0.444093241361774,0.671
0.103,0.152591984473272,0.369135775304731,0.737
0.12,0.104405042008028,0.219220843190643,0.776
0.137,0.0722804136978668,0.0478894922031127,0.798
0.153,0.0562180995427853,-0.0913172304742554,0.804
0.169,0.0240934712326247,-0.294773209771947,0.804
0.186,-0.00803115707753838,-0.455396351322756,0.8
0.204,-0.0240934712326199,-0.562478445689963,0.767
0.22,-0.040155785387699,-0.648144121183727,0.634
0.236,-0.040155785387699,-0.669560540057169,0.526
0.253,-0.0562180995427806,-0.701685168367331,0.425
0.27,-0.0562180995427806,-0.712393377804051,0.241
0.286,-0.0562180995427806,-0.733809796677492,0.021
0.29,NaN,NaN,NaN
0.63,-0.473838267574883,0.0264730733296714,0.021
0.637,-0.473838267574883,0.0585977016398333,0.187
0.637,-0.473838267574883,0.0585977016398333,0.187
0.653,-0.473838267574883,0.0800141205132745,0.329
0.671,-0.473838267574883,0.0907223299499951,0.403
0.686,-0.441713639264723,0.112138748823436,0.517
0.703,-0.361402068489318,0.112138748823436,0.747
0.719,-0.23290355524867,0.112138748823436,0.854
0.737,-0.0722804136978621,0.0585977016398333,0.888
0.753,0.0722804136978668,0.0050566544562302,0.894
0.77,0.200778926938514,-0.0270679738539316,0.882
0.787,0.313215126024078,-0.0591926021640935,0.88
0.804,0.345339754334241,-0.0484843927273729,0.851
0.82,0.345339754334241,-0.0270679738539316,0.739
0.837,0.313215126024078,-0.016359764417211,0.478
0.851,0.281090497713917,-0.00565155498049041,0.017
0.852,NaN,NaN,NaN
