Time,X,Y,P
0,-0.0992855107978533,0.575102898872998,0.028
0.011,-0.117715755317216,0.599676558232148,0.126
0.011,-0.117715755317216,0.599676558232148,0.126
0.026,-0.117715755317216,0.624250217591297,0.239
0.049,-0.117715755317216,0.611963387911722,0.296
0.071,-0.117715755317216,0.525955580154699,0.396
0.091,-0.117715755317216,0.329366305281503,0.53
0.091,-0.117715755317216,0.292505816242779,0.546
0.111,-0.136145999836579,0.0467692226512838,0.612
0.131,-0.15457624435594,-0.198967370940212,0.646
0.154,-0.191436733394665,-0.456990794211281,0.618
0.172,-0.209866977914028,-0.542998601968304,0.483
0.193,-0.209866977914028,-0.53071177228873,0.034
0.194,NaN,NaN,NaN
0.288,0.0850169343957669,0.415374113038526,0.05
0.297,0.10344717891513,0.45223460207725,0.206
0.297,0.10344717891513,0.45223460207725,0.206
0.319,0.121877423434493,0.415374113038526,0.433
0.339,0.0850169343957669,0.317079475601929,0.474
0.363,0.0112959563183183,0.157350689767457,0.565
0.366,-0.00713428820104319,0.120490200728732,0.591
0.383,-0.0439947772397675,0.034482392971709,0.64
0.405,-0.117715755317216,-0.0515254147853144,0.679
0.422,-0.117715755317216,-0.0883859038240387,0.687
0.444,-0.0624250217591303,-0.0515254147853144,0.687
0.465,0.0112959563183183,-0.0883859038240387,0.726
0.485,0.121877423434493,-0.260401519338085,0.81
0.507,0.195598401511941,-0.481564453570431,0.845
0.529,0.26931937958939,-0.776448365880225,0.851
0.549,0.324610113147476,-0.936177151714697,0.714
0.569,0.3614706021862,-1.03447178915129,0.214
0.579,0.379900846705561,-1.07133227819002,0.022
0.58,NaN,NaN,NaN
