Time,X,Y,P
0,-0.316285962179635,0.030194363931228,0.026
0.015,-0.316285962179635,0.00956154857822221,0.192
0.015,-0.316285962179635,0.00956154857822221,0.192
0.037,-0.316285962179635,-0.0110712667747836,0.313
0.049,-0.316285962179635,-0.0317040821277894,0.378
0.064,-0.316285962179635,-0.134868158892819,0.503
0.082,-0.316285962179635,-0.258665051010853,0.593
0.098,-0.316285962179635,-0.320563497069871,0.64
0.114,-0.28533673915013,-0.403094758481893,0.683
0.132,-0.28533673915013,-0.444360389187905,0.729
0.153,-0.28533673915013,-0.423727573834899,0.823
0.166,-0.28533673915013,-0.382461943128887,0.835
0.182,-0.316285962179635,-0.258665051010853,0.839
0.198,-0.316285962179635,-0.114235343539813,0.839
0.215,-0.316285962179635,0.112725625343251,0.839
0.231,-0.316285962179635,0.298420963520304,0.837
0.248,-0.28533673915013,0.380952224932327,0.835
0.265,-0.192489070061605,0.422217855638338,0.835
0.283,-0.130590624002585,0.422217855638338,0.837
0.298,-0.0377429549140602,0.339686594226315,0.849
0.315,0.0241554911449595,0.236522517461286,0.872
0.332,0.0241554911449595,0.112725625343251,0.886
0.349,0.0241554911449595,-0.0110712667747836,0.892
0.364,0.0241554911449595,-0.072969712833801,0.897
0.382,0.0241554911449595,-0.114235343539813,0.909
0.399,0.0241554911449595,-0.072969712833801,0.921
0.414,0.0241554911449595,0.00956154857822221,0.923
0.432,0.0551047141744648,0.174624071402269,0.923
0.449,0.0860539372039747,0.319053778873309,0.923
0.464,0.147952383262994,0.46348348634435,0.921
0.482,0.20985082932201,0.546014747756373,0.921
0.498,0.302698498410535,0.546014747756373,0.921
0.515,0.395546167499064,0.525381932403368,0.935
0.532,0.488393836587589,0.380952224932327,1
0.548,0.519343059617099,0.153991256049263,1
0.566,0.519343059617099,-0.114235343539813,1
0.582,0.488393836587589,-0.279297866363859,1
0.598,0.519343059617099,-0.423727573834899,1
0.615,0.550292282646604,-0.547524465952934,1
0.631,0.550292282646604,-0.568157281305939,0.628
0.648,0.581241505676114,-0.506258835246922,0.028
0.649,NaN,NaN,NaN
