Time,X,Y,P
0,-0.0129784981922797,0.792553622942148,0.026
0.014,-0.0129784981922797,0.852543125697594,0.237
0.015,-0.0129784981922797,0.852543125697594,0.237
0.032,-0.0129784981922797,0.867540501386456,0.312
0.049,-0.0129784981922797,0.852543125697594,0.468
0.065,-0.0129784981922797,0.822548374319871,0.583
0.082,-0.0579706252588662,0.642579866053532,0.819
0.098,-0.102962752325449,0.312637600898578,0.956
0.114,-0.147954879392033,-0.032302039945239,1
0.131,-0.170450942925326,-0.347246929411333,1
0.149,-0.147954879392033,-0.60220231612198,1
0.165,-0.125458815858739,-0.752176073010596,1
0.181,-0.0579706252588662,-0.842160327143766,1
0.199,0.0545096924075967,-0.812165575766043,1
0.215,0.144493946540766,-0.767173448699458,0.726
0.232,0.234478200673936,-0.662191818877427,0.108
0.239,0.256974264207229,-0.632197067499704,0.007
0.241,NaN,NaN,NaN
0.323,-0.0804666887921561,-0.0772941670118238,0.038
0.331,-0.125458815858739,-0.0472994156341006,0.308
0.331,-0.125458815858739,-0.0472994156341006,0.308
0.348,-0.170450942925326,-0.032302039945239,0.579
0.365,-0.147954879392033,-0.0472994156341006,0.812
0.381,-0.0129784981922797,-0.0772941670118238,0.991
0.398,0.121997883007473,-0.0772941670118238,1
0.414,0.324462454807106,-0.0772941670118238,0.694
0.432,0.414446708940275,-0.0622967913229622,0.06
0.438,NaN,NaN,NaN
