Time,X,Y,P
0,-0.0418235834395612,0.193909341401593,0.021
0.019,-0.00760428789810341,0.285160796178813,0.146
0.019,-0.00760428789810341,0.285160796178813,0.146
0.035,-0.00760428789810341,0.330786523567424,0.181
0.051,-0.00760428789810341,0.422037978344644,0.224
0.074,-0.00760428789810341,0.467663705733255,0.29
0.126,-0.178700765605392,-0.17109647770729,0.478
0.128,-0.21292006114685,-0.262347932484511,0.483
0.152,-0.178700765605392,-0.741418070064919,0.497
0.171,-0.00760428789810341,-0.92392097961936,0.53
0.187,0.129272894267728,-0.809856661147835,0.55
0.203,0.334588667516474,-0.490476569427562,0.567
0.22,0.40302725859939,-0.102657886624375,0.575
0.235,0.334588667516474,0.262347932484508,0.579
0.252,0.163492189809185,0.467663705733255,0.585
0.27,-0.110262174522477,0.467663705733255,0.579
0.29,-0.281358652229765,0.239535068790203,0.315
0.302,-0.315577947771223,0.0798450229300668,0.024
0.303,NaN,NaN,NaN
