Time,X,Y,P
0,-0.271763330525346,0.780307246417783,0.032
0.014,-0.271763330525346,0.780307246417783,0.188
0.014,-0.271763330525346,0.780307246417783,0.188
0.032,-0.282533674500083,0.7659467877848,0.278
0.048,-0.271763330525346,0.730045641202343,0.382
0.065,-0.260992986550609,0.679784035986903,0.474
0.082,-0.250222642575872,0.61516197213848,0.616
0.083,-0.250222642575872,0.586441054872514,0.64
0.098,-0.228681954626397,0.493098073758124,0.71
0.115,-0.196370922702185,0.349493487428295,0.747
0.132,-0.174830234752711,0.220249359731448,0.765
0.149,-0.153289546803237,0.0479238561356527,0.778
0.166,-0.142519202828499,-0.0956807301941769,0.784
0.182,-0.131748858853762,-0.232105087207515,0.788
0.199,-0.120978514879025,-0.368529444220853,0.79
0.216,-0.110208170904288,-0.469052654651734,0.778
0.233,-0.0994378269295506,-0.555215406449631,0.769
0.248,-0.0994378269295506,-0.583936323715597,0.741
0.266,-0.0886674829548134,-0.605477011665072,0.692
0.282,-0.0886674829548134,-0.591116553032089,0.538
0.298,-0.0886674829548134,-0.555215406449631,0.464
0.315,-0.0994378269295506,-0.490593342601208,0.44
0.331,-0.110208170904288,-0.397250361486819,0.446
0.348,-0.110208170904288,-0.282366692422955,0.489
0.365,-0.110208170904288,-0.153122564726109,0.552
0.382,-0.0886674829548134,-0.0454191249787366,0.612
0.399,-0.0563564510306017,0.0335633975026698,0.649
0.416,-0.02404541910639,0.0981854613510929,0.677
0.432,0.0405766447420331,0.155627295883025,0.69
0.449,0.0944283646157193,0.191528442465482,0.7
0.466,0.148280084489405,0.198708671781974,0.71
0.482,0.191361460388354,0.184348213148991,0.741
0.499,0.234442836287303,0.155627295883025,0.79
0.515,0.277524212186252,0.0981854613510929,0.894
0.532,0.309835244110464,0.0192029388696868,0.97
0.549,0.331375932059938,-0.052599354295228,1
0.566,0.352916620009413,-0.138762106093126,1
0.583,0.374457307958887,-0.239285316524006,1
0.599,0.395997995908361,-0.325448068321904,1
0.616,0.406768339883099,-0.397250361486819,1
0.633,0.428309027832573,-0.440331737385768,0.983
0.648,0.428309027832573,-0.469052654651734,0.771
0.665,0.43907937180731,-0.476232883968225,0.569
0.681,NaN,NaN,NaN
