Time,X,Y,P
0,0.165189240696938,0.262510033665674,0.097
0.003,0.165189240696938,0.262510033665674,0.192
0.003,0.165189240696938,0.262510033665674,0.192
0.02,0.122931527960513,0.318853650647575,0.45
0.036,0.0384161024876608,0.375197267629477,0.583
0.054,-0.0460993229851908,0.290681842156625,0.653
0.074,-0.130614748458042,0.093479182719971,0.774
0.075,-0.130614748458042,0.0371355657380699,0.798
0.09,-0.25738788666732,-0.272754327662386,0.886
0.104,-0.299645599403746,-0.526300604080941,0.925
0.12,-0.299645599403746,-0.864362305972348,0.966
0.138,-0.25738788666732,-1.0052213484271,1
0.156,-0.0883570357216167,-0.920705922954249,1
0.173,0.0806738152240867,-0.695331455026645,1
0.187,0.207446953433364,-0.44178517860809,1
0.207,0.334220091642642,0.00896375724711935,1
0.221,0.291962378906216,0.234338225174724,1
0.238,0.165189240696938,0.459712693102328,1
0.255,0.0384161024876608,0.57239992706613,1
0.271,-0.0883570357216167,0.57239992706613,1
0.288,-0.130614748458042,0.516056310084229,0.655
0.303,-0.0460993229851908,0.459712693102328,0.015
0.307,NaN,NaN,NaN
