Time,X,Y,P
0,-0.360104420687179,0.390920202408577,0.03
0.002,-0.386517947876949,0.390920202408577,0.099
0.002,-0.386517947876949,0.390920202408577,0.099
0.011,-0.386517947876949,0.390920202408577,0.22
0.023,-0.412931475066717,0.408529220535089,0.319
0.039,-0.412931475066717,0.408529220535089,0.476
0.057,-0.439345002256487,0.355702166155552,0.794
0.077,-0.465758529446254,0.232439039269964,1
0.093,-0.439345002256487,0.0387398398783271,1
0.096,-0.412931475066717,-0.0493052507542353,1
0.109,-0.386517947876949,-0.22539543201936,1
0.124,-0.333690893497412,-0.383876595157973,1
0.141,-0.254450311928104,-0.43670364953751,1
0.157,-0.122382675979262,-0.419094631410997,1
0.178,-0.0167285672201889,-0.29583150452541,1
0.189,0.00968495996958079,-0.172568377639823,1
0.206,0.00968495996958079,-0.0316962326277229,1
0.223,-0.0167285672201889,0.0563488580048396,1
0.244,-0.0167285672201889,-0.0316962326277229,1
0.256,0.0360984871593505,-0.137350341386798,1
0.273,0.141752595918425,-0.313440522651923,1
0.289,0.326647286246806,-0.43670364953751,1
0.307,0.511541976575186,-0.471921685790535,1
0.327,0.64360961252403,-0.383876595157973,1
0.339,0.6700231397138,-0.29583150452541,1
0.356,0.64360961252403,-0.119741323260285,1
0.373,0.564369030954725,0.109175912384377,1
0.39,0.537955503764955,0.285266093649502,0.858
0.407,0.564369030954725,0.355702166155552,0.185
0.416,0.590782558144493,0.390920202408577,0.003
0.417,NaN,NaN,NaN
