Time,X,Y,P
0,-0.116270212624054,-0.0272344642182477,0.003
0,-0.116270212624054,-0.100558021728924,0.021
0,-0.116270212624054,-0.100558021728924,0.021
0.017,-0.116270212624054,-0.137219800484263,0.069
0.034,-0.116270212624054,-0.173881579239601,0.091
0.051,-0.116270212624054,-0.210543357994939,0.138
0.07,-0.116270212624054,-0.173881579239601,0.206
0.084,-0.116270212624054,-0.210543357994939,0.263
0.1,-0.116270212624054,-0.173881579239601,0.321
0.116,-0.116270212624054,-0.137219800484263,0.399
0.134,-0.116270212624054,-0.0272344642182477,0.438
0.149,-0.116270212624054,0.156074429558444,0.45
0.166,-0.116270212624054,0.376045102090474,0.448
0.182,-0.116270212624054,0.522692217111827,0.446
0.2,-0.116270212624054,0.559353995867165,0.45
0.217,-0.116270212624054,0.486030438356489,0.534
0.233,-0.116270212624054,0.302721544579797,0.63
0.249,-0.116270212624054,0.0827508720477673,0.724
0.267,-0.171262880757059,-0.210543357994939,0.825
0.283,-0.171262880757059,-0.393852251771631,0.882
0.299,-0.171262880757059,-0.503837588037646,0.903
0.317,-0.226255548890065,-0.577161145548323,0.909
0.333,-0.226255548890065,-0.503837588037646,0.923
0.35,-0.226255548890065,-0.467175809282308,0.925
0.367,-0.226255548890065,-0.393852251771631,0.935
0.383,-0.171262880757059,-0.247205136750278,0.954
0.401,-0.116270212624054,-0.0272344642182477,0.987
0.417,0.0487077917749708,0.119412650803106,1
0.433,0.213685796173995,0.302721544579797,1
0.451,0.433656468706025,0.376045102090474,1
0.467,0.543641804972036,0.44936865960115,1
0.484,0.598634473105046,0.376045102090474,1
0.5,0.653627141238055,0.302721544579797,0.753
0.518,0.653627141238055,0.229397987069121,0.233
0.522,0.653627141238055,0.156074429558444,0.03
0.523,NaN,NaN,NaN
