Time,X,Y,P
0,-0.237579714002154,0.712410539359154,0.007
0.007,-0.237579714002154,0.698609228172307,0.05
0.007,-0.237579714002154,0.698609228172307,0.05
0.033,-0.216877747221883,0.602000049864377,0.327
0.095,-0.134069880100801,-0.0328602647305882,0.712
0.097,-0.134069880100801,-0.0466615759174353,0.726
0.133,-0.11336791332053,-0.184674687785906,0.847
0.153,-0.11336791332053,-0.157072065412212,0.913
0.175,-0.134069880100801,-0.0604628871042824,0.929
0.197,-0.154771846881071,0.0499476023904936,0.938
0.22,-0.134069880100801,0.16035809188527,0.938
0.237,-0.0926659465402594,0.215563336632659,0.938
0.258,-0.00985807941917718,0.215563336632659,0.938
0.283,0.0522478209216347,0.132755469511576,0.944
0.3,0.114353721262447,0.0223449800167994,0.966
0.32,0.135055688042717,-0.184674687785906,1
0.341,0.176459621603259,-0.391694355588613,1
0.362,0.2178635551638,-0.529707467457084,1
0.383,0.321373389065153,-0.667720579325554,1
0.405,0.445585189746777,-0.667720579325554,0.388
0.418,0.486989123307318,-0.584912712204472,0.042
0.419,NaN,NaN,NaN
