Time,X,Y,P
0,0.135590692820619,0.439142829450571,0.024
0.003,0.162159139386823,0.439142829450571,0.21
0.003,0.162159139386823,0.439142829450571,0.21
0.005,0.162159139386823,0.456855127161373,0.235
0.017,0.162159139386823,0.474567424872175,0.249
0.03,0.188727585953027,0.474567424872175,0.253
0.051,0.188727585953027,0.509992020293779,0.253
0.063,0.188727585953027,0.527704318004581,0.337
0.093,0.188727585953027,0.545416615715383,0.649
0.096,0.188727585953027,0.545416615715383,0.673
0.116,0.188727585953027,0.563128913426185,0.761
0.129,0.188727585953027,0.580841211136987,0.808
0.146,0.188727585953027,0.598553508847788,0.825
0.162,0.135590692820619,0.633978104269392,0.849
0.183,0.0824537996882155,0.651690401980194,0.864
0.199,0.00274845998960797,0.669402699690996,0.894
0.213,-0.0503884331427997,0.669402699690996,0.935
0.215,-0.0769568797090035,0.669402699690996,0.944
0.23,-0.156662219407611,0.669402699690996,0.979
0.247,-0.262936005672422,0.651690401980194,0.993
0.264,-0.316072898804826,0.651690401980194,0.997
0.28,-0.34264134537103,0.633978104269392,1
0.296,-0.369209791937234,0.598553508847788,1
0.313,-0.369209791937234,0.545416615715383,1
0.329,-0.369209791937234,0.509992020293779,1
0.348,-0.34264134537103,0.439142829450571,1
0.364,-0.316072898804826,0.386005936318166,1
0.381,-0.289504452238626,0.315156745474958,1
0.396,-0.236367559106219,0.244307554631751,1
0.412,-0.130093772841407,0.173458363788543,1
0.43,-0.0503884331427997,0.0848968752345335,1
0.451,0.0293169065558118,-0.00366461331947598,1
0.463,0.109022246254419,-0.0568015064518817,1
0.479,0.215296032519231,-0.145362995005891,1
0.497,0.268432925651634,-0.233924483559901,1
0.514,0.295001372217838,-0.304773674403108,1
0.531,0.295001372217838,-0.41104746066792,1
0.549,0.268432925651634,-0.499608949221929,1
0.563,0.268432925651634,-0.552745842354335,1
0.58,0.268432925651634,-0.641307330908344,1
0.597,0.241864479085435,-0.676731926329948,1
0.617,0.215296032519231,-0.747581117173155,1
0.63,0.188727585953027,-0.765293414883957,1
0.646,0.188727585953027,-0.818430308016363,1
0.662,0.135590692820619,-0.836142605727165,1
0.681,0.109022246254419,-0.836142605727165,1
0.701,0.0293169065558118,-0.836142605727165,1
0.713,-0.0238199865765959,-0.818430308016363,1
0.729,-0.0769568797090035,-0.765293414883957,1
0.746,-0.130093772841407,-0.729868819462354,1
0.766,-0.183230665973811,-0.676731926329948,1
0.78,-0.209799112540015,-0.659019628619146,1
0.795,-0.209799112540015,-0.641307330908344,1
0.812,-0.209799112540015,-0.623595033197542,1
0.847,-0.209799112540015,-0.623595033197542,1
0.871,-0.236367559106219,-0.623595033197542,1
0.881,-0.236367559106219,-0.623595033197542,0.856
0.898,-0.236367559106219,-0.641307330908344,0.376
0.908,NaN,NaN,NaN
