Time,X,Y,P
0,-0.131805541141944,0.564928986043872,0.017
0.008,-0.131805541141944,0.587822413368653,0.058
0.008,-0.131805541141944,0.587822413368653,0.058
0.025,-0.114635470648357,0.587822413368653,0.2
0.042,-0.0974654001547732,0.587822413368653,0.261
0.06,-0.0802953296611864,0.564928986043872,0.339
0.075,-0.0802953296611864,0.54203555871909,0.386
0.092,-0.0802953296611864,0.484801990407136,0.579
0.109,-0.0802953296611864,0.416121708432792,0.724
0.125,-0.0802953296611864,0.335994712796056,0.862
0.126,-0.0802953296611864,0.313101285471275,0.888
0.142,-0.0631252591675996,0.175740721522586,0.993
0.159,-0.0287851181804286,-0.00740669707566625,1
0.177,-0.0116150476868418,-0.202000829336309,1
0.192,0.0570652342875027,-0.38514824793456,1
0.208,0.0914053752746737,-0.511062098220858,1
0.226,0.10857544576826,-0.602635807519984,1
0.242,0.10857544576826,-0.625529234844766,0.948
0.258,0.0742353047810895,-0.614082521182375,0.2
0.269,0.0398951637939159,-0.579742380195203,0.021
0.27,NaN,NaN,NaN
0.334,-0.269166105090633,-0.2134475429987,0.085
0.342,-0.303506246077807,-0.179107402011528,0.341
0.342,-0.303506246077807,-0.179107402011528,0.341
0.358,-0.320676316571394,-0.156213974686746,0.558
0.376,-0.269166105090633,-0.144767261024355,0.927
0.393,-0.166145682129118,-0.133320547361965,1
0.409,-0.0287851181804286,-0.144767261024355,1
0.409,0.00555502280674492,-0.144767261024355,1
0.425,0.160085657249021,-0.156213974686746,1
0.442,0.314616291691294,-0.167660688349137,1
0.458,0.417636714652812,-0.167660688349137,1
0.476,0.46914692613357,-0.156213974686746,0.501
0.493,0.503487067120741,-0.144767261024355,0.048
0.495,0.503487067120741,-0.133320547361965,0.001
0.496,NaN,NaN,NaN
