Time,X,Y,P
0,-0.36090083606003,0.223971577166126,0.009
0.017,-0.36090083606003,0.223971577166126,0.167
0.017,-0.36090083606003,0.223971577166126,0.167
0.029,-0.381167405687592,0.2374826235845,0.366
0.045,-0.401433975315153,0.250993670002874,0.542
0.063,-0.401433975315153,0.250993670002874,0.751
0.078,-0.381167405687592,0.250993670002874,0.849
0.098,-0.300101127177348,0.223971577166126,1
0.114,-0.198768279039541,0.129394252237507,1
0.115,-0.158235139784419,0.102372159400759,1
0.129,-0.077168861274174,-0.0192272583646069,1
0.147,0.0646971261187549,-0.235404001058593,1
0.163,0.145763404629,-0.397536558079082,1
0.181,0.16602997425656,-0.573180161517945,1
0.197,0.16602997425656,-0.65424644002819,1
0.213,0.125496835001438,-0.694779579283312,1
0.23,0.0849636957463153,-0.65424644002819,1
0.246,0.0646971261187549,-0.559669115099571,1
0.262,0.044430556491193,-0.384025511660708,1
0.282,0.125496835001438,-0.0597603976197293,1
0.295,0.18629654388412,0.115883205819133,1
0.313,0.34842910090461,0.332059948513118,1
0.329,0.409228809787294,0.399615180604989,1
0.346,0.490295088297539,0.426637273441737,1
0.365,0.490295088297539,0.426637273441737,0.62
0.382,0.470028518669978,0.413126227023363,0.032
0.383,NaN,NaN,NaN
