Time,X,Y,P
0,-0.0370218048599403,0.584327486706104,0.048
0.016,-0.0370218048599403,0.623817411890044,0.241
0.016,-0.0370218048599403,0.623817411890044,0.241
0.033,-0.0518305268039182,0.653434855777999,0.37
0.054,-0.0962566926358518,0.663307337073984,0.415
0.066,-0.111065414579828,0.643562374482014,0.517
0.085,-0.125874136523805,0.584327486706104,0.667
0.101,-0.125874136523805,0.505347636338225,0.806
0.117,-0.140682858467783,0.377005379490423,0.89
0.138,-0.140682858467783,0.238790641346635,0.929
0.149,-0.170300302355737,0.140065828386786,0.95
0.166,-0.199917746243693,0.00185109024299723,0.997
0.186,-0.229535190131646,-0.126491166604806,1
0.2,-0.259152634019602,-0.225215979564655,1
0.216,-0.273961355963578,-0.333813273820489,1
0.236,-0.244343912075624,-0.422665605484353,1
0.25,-0.185109024299715,-0.462155530668292,1
0.266,-0.0666392487478961,-0.501645455852232,1
0.284,0.0814479706918761,-0.521390418444202,1
0.3,0.185109024299717,-0.521390418444202,1
0.316,0.288770077907558,-0.491772974556247,1
0.333,0.333196243739489,-0.481900493260262,1
0.35,0.377622409571423,-0.452283049372308,1
0.37,0.392431131515401,-0.412793124188368,1
0.386,0.377622409571423,-0.363430717708444,0.415
0.4,0.348004965683467,-0.323940792524504,0.063
0.402,0.333196243739489,-0.304195829932534,0.013
0.404,NaN,NaN,NaN
0.527,-0.362813687627443,0.0907034219068612,0.022
0.536,-0.392431131515396,0.0709584593148914,0.247
0.536,-0.392431131515396,0.0709584593148914,0.247
0.554,-0.422048575403352,0.0907034219068612,0.616
0.566,-0.422048575403352,0.100575903202846,0.7
0.583,-0.407239853459374,0.100575903202846,0.759
0.6,-0.362813687627443,0.0709584593148914,0.864
0.617,-0.288770077907555,0.0512134967229217,1
0.634,-0.185109024299715,0.0413410154269368,1
0.635,-0.170300302355737,0.0413410154269368,1
0.65,-0.0814479706918739,0.0314685341309519,1
0.666,0.0666392487478983,0.00185109024299723,1
0.684,0.199917746243695,-0.0178938723489725,1
0.699,0.318387521795513,-0.0277663536449574,1
0.718,0.392431131515401,-0.0376388349409423,1
0.732,0.422048575403354,-0.0376388349409423,1
0.75,0.422048575403354,-0.0376388349409423,1
0.77,0.407239853459376,-0.0573837975329121,1
0.782,0.407239853459376,-0.067256278828897,1
0.8,0.348004965683467,-0.0870012414208668,0.308
0.812,0.318387521795513,-0.0870012414208668,0.021
0.813,NaN,NaN,NaN
