Time,X,Y,P
0,-0.0218731998107193,0.55574129889459,0.03
0.02,-0.0218731998107193,0.55574129889459,0.397
0.02,-0.0218731998107193,0.55574129889459,0.397
0.037,-0.0607588883631103,0.348350959948505,0.739
0.058,-0.138530265467892,-0.170124887416708,1
0.06,-0.138530265467892,-0.22197247215323,1
0.079,-0.216301642572673,-0.740448319518443,1
0.099,-0.177415954020283,-1.05153382793757,1
0.121,0.0170124887416717,-0.999686243201049,1
0.143,0.250326620056018,-0.688600734781922,1
0.166,0.405869374265582,-0.0923535103119263,1
0.186,0.366983685713191,0.322427167580244,1
0.205,0.172555242951236,0.426122337053287,1
0.226,-0.0607588883631103,0.400198544685026,1
0.247,-0.216301642572673,0.374274752316766,0.888
0.27,-0.138530265467892,0.426122337053287,0.026
0.273,NaN,NaN,NaN
