Time,X,Y,P
0,-0.439335183549934,-0.214377751161881,0.04
0.016,-0.439335183549934,-0.195445690020312,0.169
0.016,-0.439335183549934,-0.195445690020312,0.169
0.034,-0.439335183549934,-0.176513628878743,0.288
0.05,-0.439335183549934,-0.195445690020312,0.401
0.066,-0.439335183549934,-0.252241873445018,0.479
0.084,-0.410937091837579,-0.327970118011294,0.546
0.101,-0.354140908412873,-0.422630423719138,0.581
0.117,-0.268946633275814,-0.441562484860707,0.593
0.133,-0.183752358138755,-0.441562484860707,0.603
0.15,-0.126956174714049,-0.422630423719138,0.612
0.167,-0.0985580830016944,-0.346902179152863,0.646
0.182,-0.0701599912893421,-0.290105995728156,0.712
0.199,-0.0701599912893421,-0.176513628878743,0.782
0.217,-0.0417618995769899,-0.062921262029331,0.833
0.234,-0.0133638078646356,-0.00612507860462447,0.864
0.25,-0.0133638078646356,0.0696031659616509,0.88
0.267,-0.0133638078646356,0.0885352271032198,0.884
0.284,0.0150342838477187,0.0696031659616509,0.892
0.3,0.0434323755600709,0.0317390436785132,0.894
0.316,0.0718304672724232,-0.0439892008877622,0.894
0.334,0.128626650697132,-0.100785384312469,0.899
0.351,0.213820925834191,-0.157581567737174,0.915
0.367,0.299015200971249,-0.138649506595606,0.942
0.384,0.355811384395958,-0.062921262029331,1
0.401,0.38420947610831,0.0696031659616509,1
0.417,0.441005659533017,0.183195532811064,1
0.434,0.441005659533017,0.334652021943615,1
0.451,0.412607567820662,0.486108511076166,1
0.468,0.355811384395958,0.599700877925579,1
0.483,0.299015200971249,0.675429122491854,1
0.501,0.270617109258897,0.694361183633423,0.815
0.517,0.270617109258897,0.694361183633423,0.421
0.527,0.299015200971249,0.675429122491854,0.015
0.528,NaN,NaN,NaN
