Time,X,Y,P
0,-0.19069251784912,0.869041422489473,0.013
0.009,-0.19069251784912,0.900823508797659,0.159
0.009,-0.19069251784912,0.900823508797659,0.159
0.026,-0.19069251784912,0.964387681414032,0.339
0.043,-0.19069251784912,0.932605595105845,0.491
0.058,-0.16685595311798,0.869041422489473,0.649
0.076,-0.1191828236557,0.662457861486261,0.878
0.092,-0.095346258924561,0.392310127866676,1
0.109,-0.095346258924561,0.0268161353225333,1
0.126,-0.1191828236557,-0.291004727759331,1
0.142,-0.16685595311798,-0.608825590841195,1
0.16,-0.16685595311798,-0.78362706553622,0.954
0.176,-0.143019388386839,-0.78362706553622,0.567
0.193,-0.095346258924561,-0.720062892919848,0.093
0.195,-0.095346258924561,-0.704171849765754,0.04
0.196,NaN,NaN,NaN
0.31,0.309875341504817,0.392310127866676,0.089
0.325,0.286038776773676,0.392310127866676,0.37
0.325,0.286038776773676,0.392310127866676,0.37
0.342,0.238365647311398,0.36052804155849,0.663
0.358,0.143019388386839,0.265181782633931,0.821
0.375,0.0715096941934186,0.138053437401186,0.974
0.392,-0.0476731294622796,-0.0526390804479328,1
0.408,-0.095346258924561,-0.179767425680678,1
0.426,-0.143019388386839,-0.291004727759331,1
0.443,-0.1191828236557,-0.418133072992077,1
0.458,-0.0715096941934203,-0.497588288762543,1
0.476,-1.76426019949862e-15,-0.561152461378916,1
0.492,0.0953462589245575,-0.545261418224822,1
0.508,0.214529082580257,-0.513479331916636,1
0.526,0.309875341504817,-0.481697245608449,0.786
0.542,0.357548470967096,-0.513479331916636,0.169
0.551,0.381385035698235,-0.513479331916636,0.101
0.552,NaN,NaN,NaN
