Time,X,Y,P
0,-0.076857760625528,0.558368346424781,0.007
0.01,-0.076857760625528,0.643437406262439,0.163
0.01,-0.076857760625528,0.643437406262439,0.163
0.025,-0.113315929127381,0.76496463460195,0.337
0.042,-0.149774097629235,0.813575525937754,0.413
0.059,-0.168003181880162,0.752811911767998,0.556
0.077,-0.186232266131088,0.54621562359083,0.687
0.093,-0.168003181880162,0.278855721243906,0.774
0.109,-0.149774097629235,0.0722594330667375,0.808
0.125,-0.131545013378307,-0.207253192114138,0.837
0.143,-0.131545013378307,-0.45030764879316,0.862
0.163,-0.131545013378307,-0.620445768468475,0.876
0.175,-0.149774097629235,-0.669056659804279,0.886
0.192,-0.168003181880162,-0.644751214136377,0.899
0.209,-0.168003181880162,-0.511071262962915,0.897
0.227,-0.168003181880162,-0.268016806283893,0.905
0.247,-0.149774097629235,0.0236485417309331,0.892
0.259,-0.113315929127381,0.181633938572297,0.901
0.275,-0.0403995921236747,0.315313889745759,0.907
0.293,0.0325167448800319,0.376077503915514,0.899
0.308,0.105433081883739,0.351772058247612,0.897
0.325,0.141891250385592,0.278855721243906,0.899
0.342,0.160120334636519,0.157328492904395,0.897
0.359,0.141891250385592,0.0479539873988353,0.903
0.375,0.105433081883739,-0.0371150724388224,0.903
0.391,0.0325167448800319,-0.12218413227648,0.905
0.409,-0.0403995921236747,-0.170795023612285,0.907
0.425,-0.076857760625528,-0.182947746446236,0.901
0.443,-0.0950868448764553,-0.170795023612285,0.894
0.459,-0.0586286763746007,-0.170795023612285,0.903
0.477,0.0142876606291059,-0.207253192114138,0.903
0.493,0.123662166134664,-0.280169529117844,0.901
0.509,0.214807587389298,-0.328780420453649,0.905
0.525,0.342411177145784,-0.377391311789453,0.911
0.543,0.415327514149491,-0.438154925959209,0.876
0.563,0.470014766902272,-0.462460371627111,0.435
0.575,0.488243851153198,-0.486765817295013,0.024
0.578,NaN,NaN,NaN
