Time,X,Y,P
0,-0.459125312558109,0.261054491808335,0.013
0.013,-0.459125312558109,0.278154131009755,0.075
0.013,-0.459125312558109,0.278154131009755,0.075
0.029,-0.459125312558109,0.329453048614012,0.204
0.051,-0.459125312558109,0.329453048614012,0.282
0.062,-0.459125312558109,0.312353409412593,0.3
0.078,-0.433475853755981,0.226855213405497,0.425
0.095,-0.356527477349594,0.00455990378704653,0.483
0.112,-0.305228559745336,-0.286133962637081,0.519
0.129,-0.279579100943208,-0.457130354651273,0.536
0.145,-0.22828018333895,-0.576827829061207,0.544
0.165,-0.176981265734692,-0.559728189859788,0.546
0.181,-0.125682348130435,-0.457130354651273,0.546
0.199,-0.0743834305261769,-0.217735405831404,0.546
0.214,-0.0230845129219191,-0.0125397354143727,0.546
0.23,0.00256494588021071,0.192655935002658,0.544
0.245,0.0282144046823386,0.261054491808335,0.544
0.262,0.0795133222865964,0.226855213405497,0.563
0.283,0.156461698692984,0.0216595429884658,0.571
0.295,0.207760616297242,-0.183536127428565,0.583
0.312,0.259059533901498,-0.337432880241339,0.599
0.332,0.361657369110013,-0.474229993852693,0.626
0.348,0.412956286714271,-0.457130354651273,0.634
0.363,0.464255204318529,-0.354532519442758,0.638
0.383,0.515554121922787,-0.115137570622888,0.638
0.396,0.515554121922787,0.124257378196981,0.63
0.412,0.489904663120657,0.329453048614012,0.626
0.43,0.438605745516401,0.432050883822528,0.55
0.445,0.412956286714271,0.449150523023947,0.378
0.462,0.412956286714271,0.432050883822528,0.274
0.467,NaN,NaN,NaN
