Time,X,Y,P
0,0.0343285767029566,0.412877031366241,0.032
0.012,0.0490408238613675,0.452109690455341,0.233
0.012,0.0490408238613675,0.452109690455341,0.233
0.042,0.0637530710197805,0.481534184772166,0.413
0.061,0.0637530710197805,0.471726019999891,0.575
0.082,0.0637530710197805,0.412877031366241,0.772
0.104,0.0196163295445435,0.206905571148465,0.888
0.109,0.0196163295445435,0.17748107683164,0.894
0.124,-0.0392326590891066,-0.0186822186138599,0.911
0.147,-0.0980816477227567,-0.332543491326659,0.831
0.169,-0.0980816477227567,-0.538514951544435,0.409
0.19,-0.11279389488117,-0.597363940178085,0.089
0.191,NaN,NaN,NaN
0.273,-0.245204119306883,-0.273694502693009,0.021
0.296,-0.274628613623707,-0.234461843603909,0.517
0.296,-0.274628613623707,-0.234461843603909,0.517
0.314,-0.28934086078212,-0.214845514059359,0.704
0.333,-0.259916366465296,-0.214845514059359,0.991
0.354,-0.0833694005643436,-0.185421019742534,1
0.376,0.225587789762318,-0.11676386633661,0.995
0.398,0.549257227247392,-0.05791487770296,0.144
0.404,0.637530710197866,-0.048106712930685,0.022
0.406,NaN,NaN,NaN
