Time,X,Y,P
0,-0.0490144569940296,0.679029550551572,0.009
0.05,-0.0490144569940296,0.655917042375521,0.261
0.05,-0.0490144569940296,0.655917042375521,0.261
0.062,-0.0490144569940296,0.609692026023419,0.296
0.078,-0.0490144569940296,0.471016976967111,0.376
0.096,-0.0143456947299515,0.239891895206599,0.438
0.113,-0.0143456947299515,0.0549918297981893,0.476
0.129,-0.0143456947299515,-0.153020743786272,0.501
0.146,-0.0143456947299515,-0.31480830101863,0.528
0.162,-0.0143456947299515,-0.407258333722835,0.544
0.178,-0.0143456947299515,-0.453483350074937,0.548
0.195,-0.0143456947299515,-0.522820874603091,0.55
0.218,-0.0143456947299515,-0.476595858250989,0.433
0.229,-0.0143456947299515,-0.453483350074937,0.349
0.246,-0.0490144569940296,-0.384145825546784,0.099
0.252,-0.0490144569940296,-0.384145825546784,0.042
0.253,NaN,NaN,NaN
0.342,-0.361033317370722,0.0781043379742405,0.036
0.361,-0.361033317370722,0.124329354326343,0.081
0.361,-0.361033317370722,0.124329354326343,0.081
0.379,-0.361033317370722,0.147441862502394,0.331
0.396,-0.257027030578488,0.124329354326343,0.435
0.411,-0.118351981522186,0.0781043379742405,0.468
0.429,0.0896605920622777,0.00876681344608689,0.519
0.43,0.124329354326356,0.00876681344608689,0.53
0.446,0.297673165646741,-0.0605707110820668,0.581
0.461,0.40167945243897,-0.083683219258118,0.612
0.478,0.471016976967122,-0.106795727434169,0.63
0.496,0.471016976967122,-0.12990823561022,0.628
0.512,0.436348214703043,-0.12990823561022,0.065
0.519,NaN,NaN,NaN
