Time,X,Y,P
0,0.0378064729812238,0.731997668359988,0.03
0.021,0.0378064729812238,0.717518593601219,0.282
0.021,0.0378064729812238,0.717518593601219,0.282
0.031,0.0378064729812238,0.688560444083681,0.323
0.048,0.0378064729812238,0.630644145048605,0.399
0.061,0.0160878608430727,0.500332472219684,0.446
0.082,-0.0273493634332359,0.138355603250461,0.479
0.097,-0.0707865877095445,-0.0933095928898434,0.497
0.113,-0.0925051998476956,-0.397370162823993,0.511
0.13,-0.0925051998476956,-0.614556284205528,0.519
0.146,-0.0490679755713902,-0.715909807516911,0.521
0.163,0.0378064729812238,-0.788305181310756,0.528
0.179,0.146399533671992,-0.802784256069525,0.503
0.196,0.233273982224606,-0.788305181310756,0.382
0.212,0.276711206500912,-0.759347031793217,0.177
0.223,0.298429818639066,-0.715909807516911,0.001
0.224,NaN,NaN,NaN
0.437,-0.287972709091078,0.0514811546978466,0.104
0.444,-0.309691321229232,0.0659602294566156,0.3
0.444,-0.309691321229232,0.0659602294566156,0.3
0.46,-0.331409933367383,0.0804393042153846,0.548
0.478,-0.287972709091078,0.109397453732923,0.622
0.494,-0.201098260538464,0.15283467800923,0.667
0.51,-0.0707865877095445,0.181792827526768,0.685
0.529,0.102962309395684,0.196271902285537,0.69
0.548,0.233273982224606,0.196271902285537,0.618
0.561,0.276711206500912,0.210750977044306,0.376
0.575,0.32014843077722,0.239709126561844,0.001
0.576,NaN,NaN,NaN
