Time,X,Y,P
0,-0.100184815491383,1.06096103455242,0.032
0.023,-0.100184815491383,1.07708272899931,0.169
0.023,-0.100184815491383,1.07708272899931,0.169
0.039,-0.124367357161716,1.07708272899931,0.267
0.056,-0.124367357161716,0.996474256764864,0.321
0.073,-0.124367357161716,0.851379006742861,0.407
0.09,-0.124367357161716,0.625675284486413,0.46
0.106,-0.124367357161716,0.270998006654851,0.491
0.122,-0.124367357161716,-0.0998009656235986,0.499
0.14,-0.124367357161716,-0.486721632348939,0.505
0.157,-0.124367357161716,-0.728547049052276,0.554
0.172,-0.124367357161716,-0.776912132392944,0.587
0.19,-0.100184815491383,-0.664060271264719,0.601
0.207,-0.0518197321507151,-0.45447824345516,0.603
0.221,0.0449104345306197,-0.244896215645601,0.644
0.239,0.165823142882288,-0.132044354517377,0.749
0.256,0.23837076789329,-0.212652826751823,0.849
0.271,0.23837076789329,-0.422234854561382,0.868
0.289,0.262553309563623,-0.744668743499165,0.704
0.305,0.286735851233957,-0.970372465755613,0.288
0.319,0.335100934574624,-1.09934602133073,0.009
0.32,NaN,NaN,NaN
