Time,X,Y,P
0,-0.0188957043911499,0.723915430452005,0.026
0.004,-0.0188957043911499,0.737772280338847,0.101
0.004,-0.0188957043911499,0.737772280338847,0.101
0.021,-0.0188957043911499,0.75162913022569,0.192
0.047,-0.0188957043911499,0.737772280338847,0.331
0.067,-0.0188957043911499,0.668488030904636,0.444
0.086,-0.0396809792214111,0.557633231809897,0.556
0.1,-0.0604662540516754,0.446778432715158,0.638
0.104,-0.0604662540516754,0.377494183280946,0.667
0.116,-0.0812515288819397,0.225068834525681,0.708
0.135,-0.102036803712201,-0.0104976135506394,0.755
0.152,-0.122822078542465,-0.246064061626959,0.786
0.169,-0.122822078542465,-0.467773659816435,0.796
0.186,-0.122822078542465,-0.620199008571701,0.808
0.201,-0.102036803712201,-0.73105380766644,0.819
0.218,-0.102036803712201,-0.800338057100652,0.843
0.234,-0.0396809792214111,-0.800338057100652,0.847
0.252,0.0226748452693756,-0.744910657553282,0.796
0.269,0.10581594459043,-0.689483258005913,0.667
0.285,0.188957043911484,-0.606342158684859,0.313
0.299,0.209742318741748,-0.537057909250647,0.021
0.3,NaN,NaN,NaN
0.424,-0.102036803712201,-0.0382113133243241,0.05
0.434,-0.14360735337273,-0.0104976135506394,0.3
0.434,-0.14360735337273,-0.0104976135506394,0.3
0.45,-0.185177903033258,0.00335923633620299,0.429
0.47,-0.185177903033258,0.0172160862230453,0.509
0.484,-0.14360735337273,0.0172160862230453,0.573
0.502,-0.0604662540516754,0.0172160862230453,0.692
0.516,0.0642453949299042,0.0310729361098877,0.737
0.534,0.188957043911484,0.04492978599673,0.745
0.55,0.355239242553592,0.0726434857704147,0.599
0.567,0.438380341874646,0.0726434857704147,0.132
0.576,0.45916561670491,0.0726434857704147,0.015
0.577,NaN,NaN,NaN
