Time,X,Y,P
0,0.0197874656788586,0.607528675977924,0.04
0.004,0.0197874656788586,0.599684995889007,0.196
0.004,0.0197874656788586,0.599684995889007,0.196
0.02,0.0197874656788586,0.513404514910922,0.757
0.037,0.0197874656788586,0.395749313577169,0.97
0.052,0.0197874656788586,0.293781472421249,1
0.069,0.00802194554548282,0.113376830376161,1
0.086,-0.0155090947212669,-0.129777252380261,1
0.104,-0.0508056551213924,-0.372931335136683,1
0.12,-0.0625711752547664,-0.561179657270688,0.827
0.136,-0.0861022155215178,-0.686678538693358,0.388
0.149,-0.0861022155215178,-0.741584299315776,0.044
0.151,NaN,NaN,NaN
0.313,0.313925469013241,-0.239588773625097,0.185
0.321,0.302159948879866,-0.208214053269429,0.544
0.321,0.302159948879866,-0.208214053269429,0.544
0.337,0.231566828079615,-0.145464612558095,1
0.353,0.160973707279362,-0.098402532024594,1
0.371,0.04331850594561,-0.0513404514910928,1
0.387,-0.0861022155215178,0.00356530913132521,1
0.404,-0.262585017522147,0.0663147498426601,0.655
0.421,-0.40377125912265,0.121220510465078,0.091
0.424,-0.427302299389402,0.129064190553995,0.032
0.425,NaN,NaN,NaN
