Time,X,Y,P
0,0.115966181059296,0.500153461167324,0.106
0.01,0.143182733756888,0.500153461167324,0.378
0.01,0.143182733756888,0.500153461167324,0.378
0.027,0.143182733756888,0.536442198097445,0.562
0.042,0.115966181059296,0.554586566562506,0.618
0.058,0.115966181059296,0.572730935027566,0.651
0.074,0.115966181059296,0.590875303492627,0.788
0.091,0.0887496283617043,0.590875303492627,0.976
0.107,-0.0201165824286593,0.536442198097445,1
0.123,-0.156199345916615,0.354998513446839,1
0.141,-0.319498662102158,0.191699197261294,1
0.158,-0.40114832019493,-0.00788885585437251,1
0.173,-0.34671521479975,-0.116755066644736,1
0.19,-0.128982793219023,-0.189332540504978,1
0.208,0.115966181059296,-0.24376564590016,1
0.224,0.27926549724484,-0.352631856690524,1
0.24,0.333698602640023,-0.497786804411009,1
0.258,0.252048944547252,-0.661086120596554,1
0.275,0.0343165229665245,-0.769952331386917,1
0.29,-0.128982793219023,-0.769952331386917,1
0.307,-0.237849004009386,-0.715519225991736,1
0.325,-0.210632451311794,-0.606653015201372,0.438
0.339,-0.0473331351262471,-0.497786804411009,0.019
0.341,NaN,NaN,NaN
