Time,X,Y,P
0,-0.315043109197446,0.230099745284142,0.028
0.005,-0.315043109197446,0.239776837375531,0.132
0.005,-0.315043109197446,0.239776837375531,0.132
0.025,-0.315043109197446,0.239776837375531,0.226
0.045,-0.329558747334528,0.14300591646164,0.991
0.066,-0.329558747334528,-0.0602130174575327,1
0.087,-0.344074385471612,-0.302140319742261,1
0.111,-0.358590023608697,-0.534390529935601,1
0.128,-0.373105661745779,-0.592453082483936,1
0.15,-0.315043109197446,-0.447296701113099,1
0.169,-0.271496194786193,-0.20536939882837,1
0.196,-0.169886727826607,0.172037192735807,1
0.211,-0.111824175278272,0.37525612665498,1
0.235,-0.0537616227299374,0.442995771294703,1
0.255,-0.0247303464557689,0.336547758289423,1
0.273,0.00430092981839757,0.172037192735807,1
0.295,0.0188165679554819,-0.0408588332747544,1
0.319,0.0913947586409012,-0.0118275570005869,1
0.337,0.178488587463403,0.123651732278861,1
0.358,0.309129330697155,0.326870666198034,1
0.381,0.41073879765674,0.442995771294703,1
0.401,0.468801350205075,0.394610310837758,1
0.42,0.468801350205075,0.172037192735807,1
0.441,0.468801350205075,-0.127952662097257,1
0.461,0.468801350205075,-0.447296701113099,1
0.482,0.512348264616328,-0.631161450849493,0.212
0.491,0.541379540890495,-0.650515635032271,0.015
0.493,NaN,NaN,NaN
