Time,X,Y,P
0,-0.210529849147688,0.90571695518745,0.009
0.008,-0.210529849147688,0.90571695518745,0.089
0.008,-0.210529849147688,0.90571695518745,0.089
0.032,-0.210529849147688,0.944564724970654,0.179
0.048,-0.210529849147688,0.963988609862256,0.251
0.063,-0.210529849147688,0.983412494753858,0.37
0.08,-0.239665676485091,1.02226026453706,0.458
0.096,-0.239665676485091,1.04168414942866,0.569
0.113,-0.239665676485091,1.06110803432027,0.685
0.197,-0.239665676485091,1.04168414942866,0.87
0.214,-0.239665676485091,1.02226026453706,0.903
0.229,-0.239665676485091,0.983412494753858,0.954
0.245,-0.239665676485091,0.90571695518745,1
0.261,-0.239665676485091,0.808597530729439,1
0.281,-0.239665676485091,0.653206451596621,1
0.297,-0.239665676485091,0.497815372463804,1
0.313,-0.239665676485091,0.361848178222588,1
0.33,-0.239665676485091,0.128761559523362,1
0.346,-0.239665676485091,-0.104325059175863,1
0.362,-0.239665676485091,-0.279140023200282,1
0.383,-0.239665676485091,-0.492802757007906,1
0.397,-0.239665676485091,-0.589922181465917,1
0.413,-0.239665676485091,-0.667617721032326,1
0.429,-0.210529849147688,-0.725889375707133,1
0.447,-0.210529849147688,-0.745313260598735,1
0.463,-0.210529849147688,-0.725889375707133,1
0.48,-0.210529849147688,-0.667617721032326,1
0.497,-0.210529849147688,-0.589922181465917,1
0.513,-0.181394021810285,-0.453954987224702,1
0.531,-0.152258194472881,-0.337411677875089,1
0.545,-0.123122367135478,-0.240292253417078,1
0.561,-0.093986539798075,-0.143172828959067,1
0.581,-0.0648507124606717,-0.0654772893926595,1
0.596,-0.00657905778586568,0.0316421350653514,1
0.613,0.0225567695515376,0.10933767463176,1
0.629,0.0808284242263441,0.148185444414964,1
0.647,0.109964251563747,0.167609329306567,1
0.662,0.139100078901151,0.167609329306567,1
0.679,0.168235906238554,0.148185444414964,1
0.697,0.197371733575957,0.10933767463176,1
0.713,0.197371733575957,0.0316421350653514,1
0.731,0.255643388250764,0.0122182501737492,1
0.746,0.255643388250764,-0.00720563471785298,1
0.763,0.284779215588167,-0.0849011742842606,1
0.781,0.284779215588167,-0.143172828959067,1
0.797,0.284779215588167,-0.240292253417078,1
0.811,0.284779215588167,-0.317987792983487,1
0.83,0.284779215588167,-0.395683332549896,1
0.847,0.284779215588167,-0.473378872116304,1
0.863,0.284779215588167,-0.512226641899509,1
0.879,0.284779215588167,-0.589922181465917,1
0.896,0.284779215588167,-0.628769951249122,1
0.913,0.284779215588167,-0.648193836140724,1
0.941,0.284779215588167,-0.648193836140724,1
0.957,0.284779215588167,-0.628769951249122,1
0.975,0.284779215588167,-0.60934606635752,1
0.989,0.31391504292557,-0.60934606635752,1
0.995,0.31391504292557,-0.589922181465917,1
1.012,0.31391504292557,-0.570498296574315,1
1.028,0.31391504292557,-0.531650526791111,1
1.062,0.31391504292557,-0.512226641899509,1
1.135,0.31391504292557,-0.492802757007906,0.284
1.147,NaN,NaN,NaN
