Time,X,Y,P
0,-0.027768814601855,0.593663597018454,0.046
0.013,-0.0618487234314048,0.514143809749505,0.312
0.013,-0.0618487234314048,0.514143809749505,0.312
0.029,-0.0788886778461798,0.411904083260855,0.429
0.049,-0.0959286322609547,0.286944417552505,0.479
0.05,-0.0959286322609547,0.264224478332806,0.481
0.065,-0.112968586675729,0.173344721454006,0.489
0.081,-0.147048495505279,0.0370250861358064,0.495
0.097,-0.181128404334829,-0.0652146403528432,0.507
0.113,-0.181128404334829,-0.156094397231642,0.546
0.132,-0.198168358749604,-0.246974154110442,0.608
0.149,-0.215208313164379,-0.281054062939992,0.706
0.165,-0.198168358749604,-0.281054062939992,0.813
0.18,-0.198168358749604,-0.235614184500592,0.849
0.196,-0.181128404334829,-0.156094397231642,0.86
0.213,-0.164088449920054,-0.0424947011331433,0.853
0.229,-0.112968586675729,0.150624782234306,0.843
0.247,-0.0448087690166299,0.298304387162355,0.843
0.266,0.00631109422769493,0.366464204821455,0.856
0.281,0.0744709118867947,0.332384295991905,0.886
0.297,0.142630729545894,0.230144569503256,0.933
0.314,0.210790547204994,0.0370250861358064,0.97
0.334,0.295990319278869,-0.212894245280892,0.987
0.346,0.330070228108418,-0.371933819818792,0.981
0.365,0.381190091352743,-0.587773242405941,0.825
0.381,0.432309954597068,-0.73545284733399,0.466
0.395,0.483429817841393,-0.837692573822639,0.036
0.397,NaN,NaN,NaN
