Time,X,Y,P
0,-0.0911536726962569,0.0254382342408161,0.017
0.006,-0.0551161741884345,0.0494632332460311,0.097
0.006,-0.0551161741884345,0.0494632332460311,0.097
0.025,-0.0190786756806121,0.169588228272106,0.231
0.049,-0.0190786756806121,0.265688224292963,0.317
0.068,-0.0551161741884345,0.337763221308608,0.382
0.089,-0.127191171204079,0.313738222303393,0.483
0.111,-0.199266168219724,0.169588228272106,0.565
0.132,-0.307378663743192,-0.166761757800903,0.716
0.153,-0.271341165235369,-0.503111743873913,0.788
0.155,-0.271341165235369,-0.575186740889558,0.796
0.174,-0.127191171204079,-0.695311735915632,0.821
0.192,0.0890338198428552,-0.599211739894772,0.827
0.216,0.377333807905433,-0.166761757800903,0.829
0.235,0.449408804921078,0.193613227277318,0.831
0.256,0.413371306413256,0.505938214345112,0.61
0.274,0.269221312381967,0.626063209371187,0.036
0.276,NaN,NaN,NaN
