Time,X,Y,P
0,-0.260769462355805,0.682193643163881,0.021
0.018,-0.260769462355805,0.694128891064538,0.114
0.018,-0.260769462355805,0.694128891064538,0.114
0.038,-0.260769462355805,0.706064138965195,0.187
0.095,-0.260769462355805,0.694128891064538,0.446
0.105,-0.260769462355805,0.682193643163881,0.476
0.117,-0.278672334206792,0.670258395263224,0.497
0.133,-0.278672334206792,0.59864690785928,0.567
0.153,-0.278672334206792,0.51510017255468,0.618
0.154,-0.278672334206792,0.491229676753365,0.626
0.169,-0.278672334206792,0.395747693548108,0.663
0.185,-0.278672334206792,0.30026571034285,0.714
0.201,-0.278672334206792,0.168977983435621,0.786
0.217,-0.278672334206792,0.0734960002303632,0.839
0.235,-0.260769462355805,-0.0219859829748945,0.878
0.255,-0.260769462355805,-0.141338461981467,0.901
0.269,-0.260769462355805,-0.224885197286067,0.925
0.284,-0.260769462355805,-0.308431932590668,0.96
0.301,-0.260769462355805,-0.415849163696583,0.985
0.317,-0.260769462355805,-0.499395899001183,0.995
0.337,-0.260769462355805,-0.582942634305783,1
0.352,-0.260769462355805,-0.654554121709726,1
0.367,-0.260769462355805,-0.678424617511041,1
0.384,-0.260769462355805,-0.72616560911367,1
0.401,-0.260769462355805,-0.750036104914984,1
0.471,-0.260769462355805,-0.738100857014327,0.628
0.487,-0.260769462355805,-0.738100857014327,0.435
0.501,-0.24286659050482,-0.72616560911367,0.007
0.502,NaN,NaN,NaN
0.839,-0.224963718653834,-0.380043419994611,0.03
0.859,-0.224963718653834,-0.356172924193297,0.22
0.859,-0.224963718653834,-0.356172924193297,0.22
0.871,-0.224963718653834,-0.344237676292639,0.272
0.885,-0.207060846802849,-0.332302428391982,0.315
0.901,-0.171255103100878,-0.272626188888696,0.435
0.921,-0.11754648754792,-0.201014701484753,0.552
0.921,-0.11754648754792,-0.189079453584096,0.569
0.933,-0.0817407438459483,-0.153273709882124,0.618
0.95,-0.0280321282929915,-0.0697269745775234,0.69
0.966,0.0435793591109518,0.00188451282641991,0.741
0.983,0.0793851028129248,0.061560752329706,0.774
1.002,0.115190846514895,0.157042735534964,0.804
1.016,0.133093718365882,0.228654222938906,0.817
1.033,0.150996590216868,0.324136206144164,0.829
1.053,0.186802333918838,0.407682941448765,0.833
1.069,0.204705205769825,0.479294428852708,0.831
1.083,0.222608077620811,0.538970668355994,0.841
1.102,0.240510949471797,0.562841164157309,0.856
1.117,0.258413821322782,0.610582155759937,0.864
1.136,0.276316693173768,0.634452651561252,0.868
1.152,0.294219565024755,0.682193643163881,0.862
1.168,0.294219565024755,0.694128891064538,0.845
1.184,0.31212243687574,0.717999386865852,0.802
1.203,0.31212243687574,0.753805130567824,0.673
1.216,0.330025308726725,0.777675626369139,0.565
1.236,0.347928180577712,0.789610874269796,0.472
1.251,0.365831052428698,0.801546122170453,0.306
1.262,NaN,NaN,NaN
1.577,0.133093718365882,0.0376902565283916,0.003
1.627,0.133093718365882,0.0376902565283916,0.302
1.627,0.133093718365882,0.0376902565283916,0.302
1.639,0.133093718365882,0.0138197607270771,0.401
1.655,0.150996590216868,0.00188451282641991,0.497
1.666,0.150996590216868,-0.0100507350742373,0.534
1.685,0.168899462067853,-0.0697269745775234,0.601
1.701,0.186802333918838,-0.141338461981467,0.69
1.717,0.204705205769825,-0.201014701484753,0.774
1.735,0.222608077620811,-0.284561436789353,0.833
1.75,0.240510949471797,-0.380043419994611,0.86
1.767,0.258413821322782,-0.439719659497897,0.884
1.783,0.294219565024755,-0.523266394802498,0.915
1.801,0.31212243687574,-0.59487788220644,0.948
1.821,0.330025308726725,-0.654554121709726,0.976
1.837,0.365831052428698,-0.702295113312355,0.995
1.85,0.365831052428698,-0.714230361213013,0.997
1.866,0.365831052428698,-0.72616560911367,1
1.923,0.365831052428698,-0.714230361213013,0.698
1.943,0.365831052428698,-0.702295113312355,0.282
1.96,NaN,NaN,NaN
