Time,X,Y,P
0,-0.281002070059542,0.627394558937971,0.077
0.016,-0.246009359448353,0.662387269549159,0.438
0.016,-0.246009359448353,0.662387269549159,0.438
0.031,-0.211016648837165,0.662387269549159,0.753
0.048,-0.193520293531571,0.580737611456387,1
0.066,-0.193520293531571,0.417438295270841,1
0.081,-0.193520293531571,0.277467452826089,1
0.097,-0.211016648837165,0.00919000480697866,1
0.113,-0.228513004142758,-0.189102021989755,1
0.133,-0.228513004142758,-0.422386759397676,1
0.146,-0.228513004142758,-0.480707943749657,1
0.163,-0.176023938225977,-0.434050996268072,0.915
0.182,-0.0885421616980054,-0.270751680082528,0.37
0.198,0.0164359701355582,-0.072459653285794,0.001
0.199,NaN,NaN,NaN
0.22,0.0864213913579348,0.114168136640543,0.034
0.22,0.121414101969124,0.18415355786292,0.179
0.22,0.121414101969124,0.18415355786292,0.179
0.233,0.138910457274718,0.277467452826089,0.509
0.25,0.121414101969124,0.277467452826089,0.817
0.266,0.0514286807467478,0.195817794733316,1
0.282,-0.0535494510868184,0.0675111891589591,1
0.298,-0.158527582920382,-0.0957881270265862,1
0.316,-0.193520293531571,-0.235758969471339,1
0.331,-0.193520293531571,-0.305744390693716,1
0.348,-0.141031227614788,-0.3524013381753,1
0.364,-0.0360530957812236,-0.364065575045696,1
0.38,0.0864213913579348,-0.340737101304904,1
0.396,0.243888589108283,-0.317408627564112,1
0.418,0.366363076247441,-0.282415916952924,1
0.432,0.453844852775412,-0.270751680082528,1
0.449,0.523830273997789,-0.259087443212132,0.729
0.465,0.576319339914571,-0.259087443212132,0.177
0.476,0.593815695220165,-0.247423206341735,0.001
0.477,NaN,NaN,NaN
