Time,X,Y,P
0,0.140298964521142,0.274362419508005,0.009
0.006,0.173970716006217,0.274362419508005,0.085
0.006,0.173970716006217,0.274362419508005,0.085
0.024,0.207642467491287,0.364153756801535,0.401
0.045,0.241314218976362,0.453945094095065,0.573
0.068,0.173970716006217,0.633527768682125,0.786
0.089,-0.0617315443893023,0.58863210003536,0.831
0.095,-0.0954032958743723,0.566184265711977,0.833
0.11,-0.297433804784817,0.341705922478153,0.843
0.129,-0.398449059240036,0.117227579244328,0.854
0.152,-0.230090301814667,-0.0848029296661137,0.927
0.171,0.0392837100659224,-0.197042101283026,1
0.19,0.308657721946512,-0.376624775870085,1
0.212,0.308657721946512,-0.556207450457145,1
0.232,0.106627213036067,-0.780685793690969,1
0.256,-0.162746798844522,-0.780685793690969,0.933
0.277,-0.297433804784817,-0.60110311910391,0.233
0.287,-0.331105556269892,-0.51131178181038,0.022
0.289,NaN,NaN,NaN
