Time,X,Y,P
0,0.0357762359528943,0.568678469525689,0.036
0.014,0.0505076272276124,0.598141252075128,0.274
0.014,0.0505076272276124,0.598141252075128,0.274
0.036,0.0505076272276124,0.607962179591608,0.376
0.055,0.0505076272276124,0.568678469525689,0.829
0.077,0.0357762359528943,0.352618064163132,1
0.098,0.00631345340345591,-0.0303981089795799,1
0.119,-0.0231493291459847,-0.442877064671733,1
0.138,-0.0378807204207028,-0.688400252583729,1
0.16,-0.0526121116954231,-0.806251382781486,0.815
0.18,-0.0673435029701434,-0.757146745199087,0.118
0.187,-0.0673435029701434,-0.737504890166128,0.009
0.188,NaN,NaN,NaN
0.289,-0.214657415717342,-0.0402190364960597,0.093
0.29,-0.199926024442622,-0.0402190364960597,0.323
0.29,-0.199926024442622,-0.0402190364960597,0.323
0.304,-0.185194633167901,-0.0402190364960597,0.88
0.328,-0.0968062855195839,0.00888560108633947,1
0.329,-0.0820748942448637,0.0187065286028193,1
0.348,0.0947018010517711,0.0678111661852184,1
0.371,0.359866843996728,0.107094876251138,0.481
0.385,0.492449365469206,0.126736731284097,0.024
0.386,NaN,NaN,NaN
