Time,X,Y,P
0,-0.325619591683751,0.315252236263021,0.03
0.012,-0.325619591683751,0.34445009438671,0.343
0.012,-0.325619591683751,0.34445009438671,0.343
0.036,-0.311020662621907,0.354182713761273,0.487
0.054,-0.296421733560061,0.315252236263021,0.995
0.077,-0.252624946374528,0.169262945644575,1
0.08,-0.252624946374528,0.09140199064807,1
0.101,-0.223427088250839,-0.161646113090569,1
0.117,-0.19422923012715,-0.404961597454646,1
0.141,-0.150432442941615,-0.541218268698529,1
0.16,-0.106635655756082,-0.482822552451151,1
0.182,-0.0482399395087048,-0.268704926210763,1
0.2,-0.0190420813850145,-0.0837851580940647,1
0.223,-0.0044431523231704,0.0330062744006916,1
0.242,0.0101557767386737,-0.0156568224721238,1
0.265,0.0393536348623639,-0.229774448712511,1
0.284,0.0831504220478972,-0.366031119956394,1
0.306,0.170743996418965,-0.395228978080083,1
0.328,0.272936499851878,-0.229774448712511,1
0.348,0.418925790470323,0.0330062744006916,1
0.366,0.535717222965079,0.295786997513894,1
0.387,0.623310797336148,0.432043668757777,0.655
0.407,0.681706513583527,0.451508907506904,0.042
0.408,NaN,NaN,NaN
