Time,X,Y,P
0,0.0404322437241434,0.222164539200031,0.103
0.009,0.0404322437241434,0.232095265728768,0.397
0.009,0.0404322437241434,0.232095265728768,0.397
0.026,0.0255361539310379,0.271818171843716,0.671
0.043,-0.00425602565517301,0.301610351429927,0.798
0.059,-0.0489442950344893,0.371125437131086,0.903
0.075,-0.0936325644138057,0.420779069774771,0.958
0.093,-0.168113013379333,0.450571249360982,1
0.109,-0.227697372551755,0.440640522832245,1
0.124,-0.302177821517282,0.371125437131086,1
0.143,-0.361762180689704,0.212233812671294,1
0.16,-0.391554360275915,0.0136192820965547,1
0.175,-0.391554360275915,-0.204856701535659,1
0.192,-0.376658270482809,-0.403471232110397,1
0.208,-0.317073911310387,-0.49284777086903,1
0.224,-0.24259346234486,-0.512709223926504,1
0.241,-0.153216923586227,-0.453124864754082,1
0.259,-0.0489442950344893,-0.304163966823027,1
0.275,0.0255361539310379,-0.125410889305763,1
0.292,0.0702244233103543,0.0533421882115026,1
0.308,0.0851205131034598,0.242025992257505,1
0.324,0.0851205131034598,0.361194710602349,1
0.342,0.0702244233103543,0.440640522832245,1
0.359,0.0553283335172488,0.450571249360982,1
0.375,0.0404322437241434,0.381056163659823,1
0.392,-0.00425602565517301,0.172510906556346,1
0.409,-0.00425602565517301,-0.085687983190815,1
0.425,0.0106400641379325,-0.324025419880501,1
0.441,0.0702244233103543,-0.522639950455241,1
0.459,0.174497051862092,-0.582224309627663,1
0.475,0.278769680413831,-0.552432130041452,1
0.491,0.383042308965569,-0.453124864754082,1
0.507,0.502211027310412,-0.304163966823027,0.899
0.524,0.561795386482834,-0.175064521949448,0.132
0.534,0.57669147627594,-0.145272342363237,0.009
0.535,NaN,NaN,NaN
