Time,X,Y,P
0,-0.287526174726546,0.450794806606444,0.147
0.001,-0.275244905956819,0.458982319119596,0.333
0.001,-0.275244905956819,0.458982319119596,0.333
0.005,-0.275244905956819,0.467169831632747,0.493
0.027,-0.262963637187092,0.508107394198503,1
0.047,-0.250682368417366,0.516294906711654,1
0.069,-0.238401099647639,0.508107394198503,1
0.092,-0.226119830877911,0.4917323691722,1
0.11,-0.213838562108185,0.409857244040688,1
0.133,-0.176994755799004,0.172419381159302,1
0.153,-0.140150949489824,-0.0813935067483863,1
0.176,-0.11558841195037,-0.408894007274436,1
0.195,-0.0910258744109161,-0.589019282563763,1
0.215,-0.0787446056411888,-0.711831970261032,1
0.236,-0.0419007993320086,-0.736394507800486,0.7
0.257,-0.0173382617925549,-0.687269432721578,0.007
0.259,NaN,NaN,NaN
0.334,0.105474425904714,0.000481618383126196,0.05
0.335,0.105474425904714,0.0168566434094287,0.206
0.335,0.105474425904714,0.0168566434094287,0.206
0.339,0.117755694674441,0.0332316684357312,0.351
0.363,0.142318232213894,0.115106793567244,0.983
0.383,0.166880769753349,0.131481818593546,1
0.384,0.166880769753349,0.123294306080395,1
0.405,0.166880769753349,0.115106793567244,1
0.424,0.105474425904714,0.0741692310014874,1
0.443,0.0317868132863526,0.0332316684357312,1
0.469,-0.0419007993320086,-0.0240809191563275,1
0.485,-0.0541820681017359,-0.073205994235235,1
0.508,0.0195055445166262,-0.138706094340445,1
0.53,0.154599500983621,-0.212393706958806,1
0.547,0.265130919911164,-0.277893807064016,1
0.569,0.412506145147886,-0.359768932195528,1
0.589,0.486193757766246,-0.400706494761284,0.499
0.607,0.510756295305701,-0.400706494761284,0.044
0.608,NaN,NaN,NaN
