Time,X,Y,P
0,-0.297515641273856,0.310758177235601,0.001
0.015,-0.297515641273856,0.342540263543788,0.103
0.015,-0.297515641273856,0.342540263543788,0.103
0.04,-0.321352206004995,0.342540263543788,0.175
0.061,-0.321352206004995,0.310758177235601,0.259
0.083,-0.321352206004995,0.263085047773322,0.341
0.099,-0.321352206004995,0.072392529924203,0.454
0.121,-0.345188770736135,-0.229537290003568,0.519
0.141,-0.321352206004995,-0.483793980469059,0.54
0.165,-0.249842511811576,-0.595031282547712,0.56
0.183,-0.202169382349298,-0.579140239393618,0.565
0.205,-0.130659688155878,-0.436120851006779,0.571
0.224,-0.0829865586935982,-0.245428333157662,0.565
0.247,-0.0591499939624574,-0.00706268584626317,0.562
0.266,-0.0591499939624574,0.104174616232389,0.554
0.288,-0.0114768645001795,0.104174616232389,0.571
0.31,0.0361962649621019,-0.0388447721544496,0.595
0.33,0.131542523886661,-0.213646246849475,0.616
0.349,0.226888782811221,-0.324883548928128,0.62
0.373,0.346071606466919,-0.372556678390406,0.644
0.393,0.369908171198058,-0.372556678390406,0.675
0.414,0.393744735929199,-0.261319376311755,0.702
0.432,0.417581300660339,-0.0547358153085428,0.702
0.452,0.441417865391478,0.183629832002856,0.679
0.477,0.441417865391478,0.50145069508472,0.657
0.497,0.417581300660339,0.660361126625651,0.397
0.514,0.417581300660339,0.676252169779745,0.136
0.516,NaN,NaN,NaN
