Time,X,Y,P
0,-0.375797800756098,-0.257593081014328,0.015
0.005,-0.375797800756098,-0.267761228949104,0.075
0.005,-0.375797800756098,-0.267761228949104,0.075
0.016,-0.391050022658262,-0.288097524818656,0.249
0.033,-0.391050022658262,-0.298265672753432,0.353
0.051,-0.375797800756098,-0.308433820688208,0.653
0.067,-0.34529335695177,-0.298265672753432,0.817
0.086,-0.223275581734457,-0.216920489275223,0.981
0.101,-0.147014472223637,-0.125407157862239,1
0.117,0.00550774679800393,0.0372832090941776,1
0.135,0.112273300113152,0.230478019854923,1
0.15,0.158029965819645,0.39316838681134,1
0.167,0.173282187721809,0.566026901702532,1
0.183,0.158029965819645,0.718549120724173,1
0.203,0.0970210782109883,0.789726156267605,1
0.221,0.020759968700168,0.769389860398053,1
0.234,-0.0249966970063242,0.698212824854621,1
0.25,-0.0555011408106524,0.555858753767756,1
0.267,-0.0707533627128165,0.352495795072235,1
0.283,-0.0555011408106524,0.0881239487680579,1
0.304,-0.0402489189084883,-0.176247897536119,1
0.319,-0.0402489189084883,-0.369442708296864,1
0.335,-0.0555011408106524,-0.460956039709849,1
0.35,-0.0555011408106524,-0.471124187644625,1
0.367,-0.0402489189084883,-0.399947152101192,1
0.386,-0.00974447510416016,-0.257593081014328,1
0.401,0.036012190602332,-0.115239009927463,1
0.418,0.112273300113152,0.00677876528984939,1
0.434,0.173282187721809,0.0881239487680579,1
0.45,0.234291075330465,0.0982920967028339,1
0.466,0.280047741036957,0.0677876528985058,1
0.485,0.325804406743449,-0.0237256785144788,1
0.501,0.371561072449942,-0.105070861992687,1
0.516,0.386813294352106,-0.216920489275223,1
0.534,0.40206551625427,-0.267761228949104,0.763
0.554,0.40206551625427,-0.267761228949104,0.065
0.561,NaN,NaN,NaN
