Time,X,Y,P
0,-0.00887049238489327,0.25310471604895,0.007
0.014,0.0141927878158289,0.25310471604895,0.11
0.015,0.0141927878158289,0.25310471604895,0.11
0.087,-0.00887049238489327,0.268480236182765,0.562
0.093,-0.00887049238489327,0.268480236182765,0.579
0.113,-0.0549970527863376,0.299231276450394,0.612
0.134,-0.147250173589226,0.329982316718024,0.688
0.154,-0.285629854793559,0.314606796584209,0.812
0.177,-0.424009535997892,0.22235367578132,0.935
0.197,-0.516262656800781,0.0532229543093596,1
0.219,-0.539325937001503,-0.162034327564047,1
0.241,-0.493199376600058,-0.346540569169825,1
0.262,-0.331756415195003,-0.392667129571269,1
0.283,-0.216440014191393,-0.346540569169825,1
0.304,-0.101123613187782,-0.177409847697862,1
0.323,-0.00887049238489327,0.0378474341755449,1
0.344,0.0372560680165506,0.22235367578132,1
0.365,0.0372560680165506,0.268480236182765,1
0.386,0.0372560680165506,0.206978155647506,1
0.406,0.0372560680165506,0.0070963939079153,1
0.426,0.083382628417995,-0.177409847697862,1
0.447,0.221762309622328,-0.346540569169825,1
0.468,0.383205271027383,-0.392667129571269,1
0.49,0.613838073034605,-0.361916089303639,0.735
0.51,0.821407594841104,-0.285038488634565,0.089
0.513,0.844470875041826,-0.269662968500751,0.034
0.514,NaN,NaN,NaN
