Time,X,Y,P
0,-0.0430447023653131,0.934506726713655,0.022
0.027,-0.0692458255441997,1.00437638852402,0.255
0.027,-0.0692458255441997,1.00437638852402,0.255
0.047,-0.0954469487230864,0.986908973071431,0.419
0.069,-0.0954469487230864,0.77729998764033,0.603
0.093,-0.121648071901975,0.37554943223072,0.667
0.094,-0.147849195080864,0.288212354967761,0.671
0.111,-0.17405031825975,-0.061135954084073,0.677
0.133,-0.226452564617525,-0.515288755851458,0.599
0.153,-0.226452564617525,-0.655028079472192,0.528
0.175,-0.226452564617525,-0.620093248567009,0.245
0.19,-0.200251441438637,-0.53275617130405,0.022
0.192,NaN,NaN,NaN
0.494,-0.0168435791864245,-0.165940446799623,0.026
0.502,0.00935754399246409,-0.148473031347032,0.142
0.503,0.00935754399246409,-0.148473031347032,0.142
0.508,0.0355586671713507,-0.148473031347032,0.161
0.526,0.114162036708015,-0.00873370772629878,0.226
0.549,0.218966529423565,0.113538200441843,0.263
0.569,0.297569898960227,0.165940446799619,0.296
0.592,0.297569898960227,0.165940446799619,0.411
0.613,0.245167652602452,0.0786033695366599,0.491
0.634,0.114162036708015,-0.0786033695366648,0.526
0.655,-0.0430447023653131,-0.270744939515174,0.606
0.674,-0.147849195080864,-0.4279516785885,0.726
0.693,-0.147849195080864,-0.53275617130405,0.831
0.718,0.0617597903502374,-0.550223586756642,0.687
0.738,0.271368775781338,-0.53275617130405,0.2
0.746,0.376173268496889,-0.497821340398867,0.013
0.748,NaN,NaN,NaN
