Time,X,Y,P
0,0.26668599285004,0.361789886596559,0.036
0.004,0.286158303439088,0.361789886596559,0.118
0.004,0.286158303439088,0.361789886596559,0.118
0.025,0.32510292461719,0.400734507774659,0.397
0.045,0.344575235206238,0.43967912895276,0.476
0.065,0.364047545795289,0.491605290523561,0.489
0.087,0.305630614028139,0.530549911701662,0.54
0.108,0.169324439904787,0.530549911701662,0.599
0.129,-0.0643432871638167,0.478623750130861,0.646
0.15,-0.259066393054321,0.387752967381959,0.706
0.171,-0.317483324821472,0.257937563454957,0.724
0.191,-0.23959408246527,0.154085240313355,0.728
0.213,-0.0448709765747657,-0.0276563251844478,0.726
0.233,0.110907508137637,-0.17045326950415,0.728
0.254,0.227741371671937,-0.300268673431152,0.778
0.275,0.26668599285004,-0.417102536965454,0.979
0.297,0.169324439904787,-0.469028698536255,1
0.316,-0.00592635539666646,-0.520954860107056,1
0.339,-0.23959408246527,-0.559899481285157,1
0.358,-0.395372567177673,-0.559899481285157,1
0.379,-0.512206430711973,-0.559899481285157,0.646
0.399,-0.531678741301025,-0.585862562070557,0.153
0.405,-0.512206430711973,-0.585862562070557,0.03
0.407,NaN,NaN,NaN
