Time,X,Y,P
0,-0.0245398957731981,0.946331091816808,0.003
0.015,-0.039263833237117,0.956147050126088,0.124
0.015,-0.039263833237117,0.956147050126088,0.124
0.031,-0.0539877707010357,0.965963008435367,0.312
0.049,-0.0687117081649546,0.946331091816808,0.36
0.067,-0.0834356456288735,0.887435341961133,0.374
0.082,-0.0981595830927924,0.808907675486899,0.382
0.1,-0.112883520556711,0.642036384229152,0.456
0.102,-0.112883520556711,0.622404467610594,0.474
0.116,-0.12760745802063,0.40645338480645,0.548
0.131,-0.12760745802063,0.131606552146632,0.604
0.15,-0.142331395484549,-0.24139986360598,0.657
0.165,-0.157055332948468,-0.526062654575077,0.677
0.183,-0.171779270412387,-0.761645653997779,0.737
0.199,-0.171779270412387,-0.869621195399851,0.808
0.218,-0.171779270412387,-0.849989278781292,0.831
0.233,-0.142331395484549,-0.702749904142104,0.825
0.248,-0.0981595830927924,-0.49661477964724,0.825
0.265,0.00490797915463962,-0.261031780224538,0.823
0.282,0.0785276664742339,-0.113792405585349,0.825
0.3,0.152147353793828,-0.0941604889667909,0.843
0.319,0.196319166185585,-0.162872197131746,0.878
0.332,0.225767041113423,-0.280663696843097,0.919
0.351,0.269938853505179,-0.49661477964724,0.933
0.371,0.314110665896936,-0.742013737379221,0.786
0.382,0.328834603360854,-0.820541403853455,0.425
0.4,0.373006415752611,-0.849989278781292,0.015
0.402,NaN,NaN,NaN
