Time,X,Y,P
0,-0.0748787464716425,0.550172917337737,0.011
0.013,-0.0748787464716425,0.575663554434466,0.108
0.014,-0.0748787464716425,0.575663554434466,0.108
0.03,-0.0366427908265503,0.61389951007956,0.261
0.046,-0.0175248130040028,0.626644828627924,0.313
0.065,-0.0175248130040028,0.639390147176289,0.374
0.079,-0.0175248130040028,0.61389951007956,0.474
0.098,-0.0366427908265503,0.524682280241008,0.616
0.116,-0.0748787464716425,0.346247820563906,0.722
0.129,-0.132232679939285,0.167813360886802,0.831
0.145,-0.170468635584377,-0.0361117358870303,0.884
0.163,-0.227822569052017,-0.278272788305956,0.915
0.179,-0.227822569052017,-0.482197885079789,0.923
0.195,-0.208704591229472,-0.622396389111799,0.923
0.212,-0.170468635584377,-0.711613618950351,0.923
0.23,-0.0939967242941901,-0.73710425604708,0.913
0.246,0.00159316481854185,-0.711613618950351,0.905
0.262,0.135419009576372,-0.622396389111799,0.878
0.283,0.269244854334199,-0.469452566531425,0.769
0.294,0.307480809979291,-0.405725973789602,0.681
0.311,0.364834743446933,-0.303763425402686,0.431
0.329,0.383952721269481,-0.227291514112498,0.056
0.334,NaN,NaN,NaN
0.585,-0.342530435987299,0.0276148568547924,0.034
0.596,-0.342530435987299,0.0276148568547924,0.194
0.597,-0.342530435987299,0.0276148568547924,0.194
0.611,-0.323412458164752,0.0276148568547924,0.276
0.629,-0.246940546874565,0.0276148568547924,0.343
0.644,-0.132232679939285,0.0276148568547924,0.37
0.663,0.0207111426410894,0.0276148568547924,0.382
0.68,0.173654965221464,0.0148695383064279,0.401
0.697,0.250126876511651,0.0148695383064279,0.452
0.715,0.288362832156746,0.0276148568547924,0.501
0.729,0.288362832156746,0.0276148568547924,0.513
0.746,0.307480809979291,0.040360175403157,0.526
0.763,0.307480809979291,0.0276148568547924,0.524
0.791,0.288362832156746,0.0276148568547924,0.065
0.798,NaN,NaN,NaN
