Time,X,Y,P
0,0.0984209646876515,0.505404953801472,0.032
0.016,0.127681251486681,0.524911811667494,0.214
0.016,0.127681251486681,0.524911811667494,0.214
0.03,0.156941538285715,0.544418669533516,0.368
0.048,0.186201825084748,0.583432385265559,0.603
0.065,0.156941538285715,0.602939243131581,0.812
0.083,0.0984209646876515,0.583432385265559,0.886
0.097,0.0106401042905502,0.524911811667494,0.923
0.115,-0.10640104290558,0.446884380203407,0.946
0.132,-0.194181903302677,0.329843233007276,0.95
0.133,-0.194181903302677,0.310336375141255,0.95
0.149,-0.194181903302677,0.193295227945124,0.95
0.165,-0.10640104290558,-0.00177335071509387,0.944
0.182,0.039900391089584,-0.157828213643268,0.938
0.199,0.186201825084748,-0.372403650169508,0.94
0.214,0.273982685481845,-0.52845851309768,0.966
0.231,0.273982685481845,-0.665006518159832,1
0.248,0.156941538285715,-0.762540807489941,1
0.265,-0.0478804693075129,-0.821061381088006,1
0.281,-0.223442190101711,-0.821061381088006,0.808
0.298,-0.399003910895905,-0.782047665355963,0.136
0.306,-0.428264197694939,-0.762540807489941,0.019
0.308,NaN,NaN,NaN
