Time,X,Y,P
0,0.112298590144222,0.678069582394656,0.019
0.016,0.130747644239346,0.678069582394656,0.325
0.017,0.130747644239346,0.678069582394656,0.325
0.035,0.130747644239346,0.628872104807662,0.692
0.055,0.0938495360491016,0.505878410840177,0.917
0.077,0.0385023737637312,0.235292284111711,1
0.078,0.0385023737637312,0.173795437127969,1
0.098,0.00160426557348709,-0.109090058997247,1
0.123,0.0569514278588547,-0.49037051029645,1
0.139,0.0938495360491016,-0.637962943057432,1
0.159,0.16764575242959,-0.711759159437923,0.751
0.182,0.22299291471496,-0.650262312454181,0.271
0.195,0.22299291471496,-0.588765465470438,0.011
0.196,NaN,NaN,NaN
0.243,-0.0906410049021274,-0.182886275377738,0.036
0.264,-0.238233437663109,-0.0967906896004982,0.341
0.264,-0.238233437663109,-0.0967906896004982,0.341
0.265,-0.256682491758233,-0.0844913202037497,0.392
0.285,-0.367376816328968,-0.0106951038232587,0.761
0.307,-0.385825870424091,0.0139036349702383,0.919
0.326,-0.293580599948477,0.0262030043669868,0.96
0.347,-0.0906410049021274,0.0262030043669868,0.937
0.37,0.186094806524713,0.0139036349702383,0.399
0.387,0.333687239285695,0.00160426557348983,0.007
0.388,NaN,NaN,NaN
